_id,ปี พ.ศ.,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
835,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,FORESTER 2.0i-P,1
836,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,FORESTER 2.0i-S,66
837,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,FORESTER 2.0i-S ES,1597
838,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,LEVORG 1.6GT-S AWD CVT,1
839,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,NBR CHALLENGE S208 WRX STI,2
840,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,OUTBACK 2.5i-T EyeSight,55
841,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX + L 2.0 AWD CVT,2
842,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX 4D 2.0 AWD CVT,1
843,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX 4D 2.4 AWD 6MT,3
844,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX 4D 2.4 EyeSight AWD CVT,1
845,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX STI + W2.5 AWD 6MT,1
846,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX STI FINAL EDITION,3
847,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX STI RA-R,1
848,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,WRX+L 2.0 AWD CVT,2
849,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,XV 2.0i,1
850,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,XV 2.0i-P,150
851,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,XV 2.0i-P ES,223
852,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUBARU,XV 2.0I AWD CVT,2
853,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CARRY 1.5L MT,2
854,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CELERIO GA 1.0L,836
855,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CELERIO GL 1.0L,2626
856,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CELERIO GLX 1.0L,1
857,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CELERIO GX 1.0L,817
858,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CIAZ GA MT,1
859,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CIAZ GL CVT,1474
860,2565,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,SUZUKI,CIAZ GL MT,81
